,loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second
0,10.8947,2.3531877994537354,0.009908172635445363,0.009182736455463728,10,,,,,,,,,
1,7.9128,2.402129888534546,0.009816345270890725,0.018365472910927456,20,,,,,,,,,
2,7.4906,1.5039128065109253,0.00972451790633609,0.027548209366391185,30,,,,,,,,,
3,7.3932,2.950939416885376,0.00963269054178145,0.03673094582185491,40,,,,,,,,,
4,7.3521,0.5972714424133301,0.009540863177226813,0.04591368227731864,50,,,,,,,,,
5,7.1562,2.409649133682251,0.009449035812672176,0.05509641873278237,60,,,,,,,,,
6,7.2354,2.765340805053711,0.009357208448117538,0.0642791551882461,70,,,,,,,,,
7,7.1473,2.222961902618408,0.009265381083562901,0.07346189164370982,80,,,,,,,,,
8,6.9506,3.874356746673584,0.009173553719008265,0.08264462809917356,90,,,,,,,,,
9,7.0049,4.657107353210449,0.009081726354453628,0.09182736455463728,100,,,,,,,,,
10,6.9907,5.28402853012085,0.00898989898989899,0.10101010101010101,110,,,,,,,,,
11,6.8935,2.272796630859375,0.008898071625344353,0.11019283746556474,120,,,,,,,,,
12,6.7264,0.7988269925117493,0.008806244260789716,0.11937557392102846,130,,,,,,,,,
13,6.6473,0.5661823153495789,0.008714416896235078,0.1285583103764922,140,,,,,,,,,
14,6.6982,0.45269545912742615,0.008622589531680441,0.13774104683195593,150,,,,,,,,,
15,6.592,0.46603918075561523,0.008530762167125804,0.14692378328741965,160,,,,,,,,,
16,6.5935,1.461113691329956,0.008438934802571166,0.1561065197428834,170,,,,,,,,,
17,6.5604,0.43893516063690186,0.008347107438016529,0.1652892561983471,180,,,,,,,,,
18,6.5629,1.2677758932113647,0.008255280073461891,0.17447199265381083,190,,,,,,,,,
19,6.4893,0.6766384840011597,0.008163452708907254,0.18365472910927455,200,,,,,,,,,
20,6.4646,0.5404036045074463,0.008071625344352618,0.1928374655647383,210,,,,,,,,,
21,6.3938,0.7218578457832336,0.007979797979797981,0.20202020202020202,220,,,,,,,,,
22,6.4669,0.4399504065513611,0.007887970615243343,0.21120293847566574,230,,,,,,,,,
23,6.3755,0.46718329191207886,0.007796143250688705,0.22038567493112948,240,,,,,,,,,
24,6.5132,2.051766872406006,0.007704315886134068,0.2295684113865932,250,,,,,,,,,
25,6.4187,0.3960295617580414,0.00761248852157943,0.23875114784205692,260,,,,,,,,,
