,loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second
0,10.3076,2.978731632232666,0.009954212454212455,0.009157509157509158,10,,,,,,,,,
1,7.6487,0.8309642672538757,0.009908424908424909,0.018315018315018316,20,,,,,,,,,
2,7.4056,0.9153883457183838,0.009862637362637363,0.027472527472527472,30,,,,,,,,,
3,7.2971,2.1065452098846436,0.009816849816849816,0.03663003663003663,40,,,,,,,,,
4,7.2211,0.6022109985351562,0.00977106227106227,0.045787545787545784,50,,,,,,,,,
5,7.0642,0.36901113390922546,0.009725274725274725,0.054945054945054944,60,,,,,,,,,
6,6.9392,0.7266926765441895,0.009679487179487179,0.0641025641025641,70,,,,,,,,,
7,6.8199,1.6610811948776245,0.009633699633699633,0.07326007326007326,80,,,,,,,,,
8,6.7124,0.4102136194705963,0.009587912087912088,0.08241758241758242,90,,,,,,,,,
9,6.7152,1.1571555137634277,0.009542124542124542,0.09157509157509157,100,,,,,,,,,
10,6.6991,1.9936786890029907,0.009496336996336997,0.10073260073260074,110,,,,,,,,,
11,6.6414,2.9637341499328613,0.009450549450549451,0.10989010989010989,120,,,,,,,,,
12,6.55,1.7766615152359009,0.009404761904761905,0.11904761904761904,130,,,,,,,,,
13,6.5023,0.9766390323638916,0.00935897435897436,0.1282051282051282,140,,,,,,,,,
14,6.4339,0.5806043148040771,0.009313186813186814,0.13736263736263737,150,,,,,,,,,
15,6.4612,0.5173224210739136,0.009267399267399268,0.14652014652014653,160,,,,,,,,,
16,6.428,0.572005033493042,0.009221611721611723,0.15567765567765568,170,,,,,,,,,
17,6.389,1.4866745471954346,0.009175824175824175,0.16483516483516483,180,,,,,,,,,
18,6.4026,0.4794018268585205,0.00913003663003663,0.17399267399267399,190,,,,,,,,,
19,6.3181,3.7176496982574463,0.009084249084249084,0.18315018315018314,200,,,,,,,,,
20,6.3532,0.7000409960746765,0.009038461538461539,0.19230769230769232,210,,,,,,,,,
21,6.2918,1.6732900142669678,0.008992673992673993,0.20146520146520147,220,,,,,,,,,
22,6.1426,0.8198611736297607,0.008946886446886447,0.21062271062271062,230,,,,,,,,,
23,6.2356,0.5050143599510193,0.0089010989010989,0.21978021978021978,240,,,,,,,,,
24,6.2768,0.8336108326911926,0.008855311355311354,0.22893772893772893,250,,,,,,,,,
25,6.1054,1.6516501903533936,0.008809523809523809,0.23809523809523808,260,,,,,,,,,
26,6.1734,0.5405673384666443,0.008763736263736263,0.24725274725274726,270,,,,,,,,,
27,6.1719,1.6918854713439941,0.008717948717948718,0.2564102564102564,280,,,,,,,,,
