,loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second
0,10.892,2.3090929985046387,0.00995408631772268,0.009182736455463728,10,,,,,,,,,
1,7.921,2.1102497577667236,0.009908172635445363,0.018365472910927456,20,,,,,,,,,
2,7.4906,2.9354875087738037,0.009862258953168043,0.027548209366391185,30,,,,,,,,,
3,7.4951,1.9462076425552368,0.009816345270890725,0.03673094582185491,40,,,,,,,,,
4,7.2836,3.9055988788604736,0.009770431588613406,0.04591368227731864,50,,,,,,,,,
5,7.2098,0.49887675046920776,0.00972451790633609,0.05509641873278237,60,,,,,,,,,
6,7.096,1.9219458103179932,0.00967860422405877,0.0642791551882461,70,,,,,,,,,
7,7.0181,0.5356091260910034,0.00963269054178145,0.07346189164370982,80,,,,,,,,,
8,6.8804,1.5633151531219482,0.009586776859504133,0.08264462809917356,90,,,,,,,,,
9,6.8797,0.3412259817123413,0.009540863177226813,0.09182736455463728,100,,,,,,,,,
10,6.8889,2.1511170864105225,0.009494949494949495,0.10101010101010101,110,,,,,,,,,
11,6.7971,0.9896260499954224,0.009449035812672176,0.11019283746556474,120,,,,,,,,,
12,6.7003,0.5117750763893127,0.009403122130394858,0.11937557392102846,130,,,,,,,,,
13,6.6408,0.9064262509346008,0.009357208448117538,0.1285583103764922,140,,,,,,,,,
14,6.733,0.9460628628730774,0.00931129476584022,0.13774104683195593,150,,,,,,,,,
15,6.626,2.844696283340454,0.009265381083562901,0.14692378328741965,160,,,,,,,,,
16,6.6902,4.499751091003418,0.009219467401285583,0.1561065197428834,170,,,,,,,,,
17,6.8091,7.231626510620117,0.009173553719008265,0.1652892561983471,180,,,,,,,,,
18,6.7721,6.060555458068848,0.009127640036730946,0.17447199265381083,190,,,,,,,,,
19,6.6438,2.8040430545806885,0.009081726354453628,0.18365472910927455,200,,,,,,,,,
20,6.4957,1.2175670862197876,0.009035812672176308,0.1928374655647383,210,,,,,,,,,
21,6.4125,1.3148177862167358,0.00898989898989899,0.20202020202020202,220,,,,,,,,,
22,6.4746,1.865394115447998,0.008943985307621671,0.21120293847566574,230,,,,,,,,,
23,6.4169,2.4800541400909424,0.008898071625344353,0.22038567493112948,240,,,,,,,,,
24,6.4997,0.5660891532897949,0.008852157943067034,0.2295684113865932,250,,,,,,,,,
