,loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second
0,10.5255,1.1410479545593262,0.009954212454212455,0.009157509157509158,10,,,,,,,,,
1,7.8177,1.6930413246154785,0.009908424908424909,0.018315018315018316,20,,,,,,,,,
2,7.4566,2.7823503017425537,0.009862637362637363,0.027472527472527472,30,,,,,,,,,
3,7.3586,1.7285181283950806,0.009816849816849816,0.03663003663003663,40,,,,,,,,,
4,7.1425,0.4629838466644287,0.00977106227106227,0.045787545787545784,50,,,,,,,,,
5,7.0386,0.3776865303516388,0.009725274725274725,0.054945054945054944,60,,,,,,,,,
6,6.8555,0.38257303833961487,0.009679487179487179,0.0641025641025641,70,,,,,,,,,
7,6.7925,0.4104532301425934,0.009633699633699633,0.07326007326007326,80,,,,,,,,,
8,6.7248,0.5407384634017944,0.009587912087912088,0.08241758241758242,90,,,,,,,,,
9,6.6934,2.1372666358947754,0.009542124542124542,0.09157509157509157,100,,,,,,,,,
10,6.6064,3.0411477088928223,0.009496336996336997,0.10073260073260074,110,,,,,,,,,
11,6.6405,2.4731509685516357,0.009450549450549451,0.10989010989010989,120,,,,,,,,,
12,6.4693,0.8646541237831116,0.009404761904761905,0.11904761904761904,130,,,,,,,,,
13,6.4129,0.5227583050727844,0.00935897435897436,0.1282051282051282,140,,,,,,,,,
14,6.4054,1.7575523853302002,0.009313186813186814,0.13736263736263737,150,,,,,,,,,
15,6.4235,1.0814330577850342,0.009267399267399268,0.14652014652014653,160,,,,,,,,,
16,6.3335,0.40421798825263977,0.009221611721611723,0.15567765567765568,170,,,,,,,,,
17,6.2746,1.3811140060424805,0.009175824175824175,0.16483516483516483,180,,,,,,,,,
18,6.3164,0.5743751525878906,0.00913003663003663,0.17399267399267399,190,,,,,,,,,
19,6.2272,3.512787103652954,0.009084249084249084,0.18315018315018314,200,,,,,,,,,
20,6.2772,1.761240839958191,0.009038461538461539,0.19230769230769232,210,,,,,,,,,
21,6.177,2.0692551136016846,0.008992673992673993,0.20146520146520147,220,,,,,,,,,
22,6.0134,0.6624786257743835,0.008946886446886447,0.21062271062271062,230,,,,,,,,,
23,6.0884,1.0550066232681274,0.0089010989010989,0.21978021978021978,240,,,,,,,,,
24,6.1518,0.3444748818874359,0.008855311355311354,0.22893772893772893,250,,,,,,,,,
25,5.9747,2.3308627605438232,0.008809523809523809,0.23809523809523808,260,,,,,,,,,
26,6.0206,0.62745201587677,0.008763736263736263,0.24725274725274726,270,,,,,,,,,
27,6.0511,1.1505677700042725,0.008717948717948718,0.2564102564102564,280,,,,,,,,,
28,6.0007,0.49159500002861023,0.008672161172161172,0.26556776556776557,290,,,,,,,,,
29,6.0001,2.744086503982544,0.008626373626373626,0.27472527472527475,300,,,,,,,,,
30,5.9049,0.8391895890235901,0.00858058608058608,0.2838827838827839,310,,,,,,,,,
31,6.0327,0.9537550210952759,0.008534798534798535,0.29304029304029305,320,,,,,,,,,
32,5.844,0.481633722782135,0.00848901098901099,0.3021978021978022,330,,,,,,,,,
33,6.024,0.43080008029937744,0.008443223443223444,0.31135531135531136,340,,,,,,,,,
34,5.9366,1.7733736038208008,0.008397435897435898,0.32051282051282054,350,,,,,,,,,
35,5.8939,0.4426400065422058,0.008351648351648353,0.32967032967032966,360,,,,,,,,,
36,5.8692,0.9137142300605774,0.008305860805860807,0.33882783882783885,370,,,,,,,,,
37,5.8475,0.8757097721099854,0.00826007326007326,0.34798534798534797,380,,,,,,,,,
38,5.8574,2.0037052631378174,0.008214285714285714,0.35714285714285715,390,,,,,,,,,
39,5.793,1.4237189292907715,0.008168498168498168,0.3663003663003663,400,,,,,,,,,
40,5.7369,0.4778921604156494,0.008122710622710623,0.37545787545787546,410,,,,,,,,,
41,5.8119,0.8604594469070435,0.008076923076923077,0.38461538461538464,420,,,,,,,,,
42,5.7499,0.39821895956993103,0.008031135531135531,0.39377289377289376,430,,,,,,,,,
43,5.7701,1.3309425115585327,0.007985347985347986,0.40293040293040294,440,,,,,,,,,
44,5.7337,3.0230822563171387,0.007939560439560438,0.41208791208791207,450,,,,,,,,,
45,5.8159,1.0249384641647339,0.007893772893772893,0.42124542124542125,460,,,,,,,,,
46,5.7877,1.289182424545288,0.007847985347985347,0.43040293040293043,470,,,,,,,,,
47,5.6829,2.1009387969970703,0.007802197802197802,0.43956043956043955,480,,,,,,,,,
48,5.7166,0.6447016000747681,0.007756410256410257,0.44871794871794873,490,,,,,,,,,
